video number, frame number, cell number of x, cell number of y,KM1,KM2,KM3,KM4,KM5,KM6,KM7
1R.mp4,11,2,4,-300.540806,1109.638757,4.032470,11.011386,-7.299455,0.216629,-0.460047
1R.mp4,11,3,1,-324.541012,997.525424,5.070263,-35.425789,27.681396,3.024943,1.368047
1R.mp4,11,3,2,-306.705961,924.172739,4.272993,-99.498541,76.219523,5.302111,4.158824
1R.mp4,11,3,3,-203.185349,529.602673,-184.022805,53.002828,251.392433,-265.440025,0.396424
1R.mp4,11,3,4,-236.284508,876.868559,0.918733,-199.650663,151.388026,6.951564,8.993510
1R.mp4,11,4,1,-728.539218,433.734244,22.759714,15.647459,-13.093694,13.432414,-2.910028
1R.mp4,11,4,2,-936.350742,80.717320,31.848460,2.270357,-4.091279,20.541082,-3.441813
1R.mp4,11,4,3,-723.908925,86.576839,-98.090579,23.230837,27.407389,-83.585816,7.129323
1R.mp4,11,4,4,-686.192084,497.594245,20.906297,13.291259,-11.085781,12.208814,-2.587756
1R.mp4,12,1,1,-296.923730,1111.744914,3.873604,8.703152,-5.534949,0.205389,-0.343838
1R.mp4,12,1,2,-293.090536,1116.910398,3.705733,8.102876,-5.060604,0.111763,-0.298378
1R.mp4,12,1,3,-295.440267,971.653070,-42.325409,-13.976173,1.735807,-11.804473,-0.109745
1R.mp4,12,1,4,-287.471233,1111.602660,3.463809,-0.208704,1.001506,0.145315,-0.803162
1R.mp4,12,2,1,-283.217540,1095.991203,3.267662,-14.978247,12.442876,0.823946,0.725119
1R.mp4,12,2,2,-289.837457,1104.937215,3.560547,-2.699026,3.123662,0.487943,0.173412
1R.mp4,12,2,3,-191.556285,494.842965,-357.460254,70.180175,112.745899,-80.995832,-16.820787
1R.mp4,12,2,4,-301.041280,1111.480785,4.054807,12.673218,-8.558573,0.158755,-0.532630
1R.mp4,12,3,1,-323.107829,999.960023,5.007582,-35.333533,27.619311,2.975918,1.371714
1R.mp4,12,3,2,-308.855735,920.520840,4.367015,-99.636925,76.312651,5.375649,4.153322
1R.mp4,12,3,3,-200.976867,525.289587,-183.616740,48.457787,255.714529,-266.411769,0.661749
1R.mp4,12,3,4,-237.217218,872.591932,0.959077,-201.404750,152.709230,7.058463,9.062425
1R.mp4,12,4,1,-735.705133,421.561247,23.073119,15.186180,-12.783266,13.677540,-2.928365
1R.mp4,12,4,2,-927.751644,95.324917,31.472374,2.823892,-4.463793,20.246930,-3.419808
1R.mp4,12,4,3,-722.505238,89.004684,-98.536359,23.691818,27.858748,-84.301601,7.110221
1R.mp4,12,4,4,-681.892535,504.898043,20.718254,13.568026,-11.272038,12.061738,-2.576753
1R.mp4,13,1,1,-296.923730,1111.744914,3.873604,8.703152,-5.534949,0.205389,-0.343838
1R.mp4,13,1,2,-293.090536,1116.910398,3.705733,8.102876,-5.060604,0.111763,-0.298378
1R.mp4,13,1,3,-295.911566,973.548134,-41.928870,-13.573485,0.489866,-11.254514,-0.614543
1R.mp4,13,1,4,-287.471233,1111.602660,3.463809,-0.208704,1.001506,0.145315,-0.803162
1R.mp4,13,2,1,-283.718013,1097.833231,3.289998,-13.316416,11.183758,0.766072,0.652536
1R.mp4,13,2,2,-291.520877,1103.423630,3.634396,-1.960366,2.556189,0.508031,0.133453
1R.mp4,13,2,3,-181.092443,484.300780,-369.132258,75.116231,125.171094,-86.241934,-17.664826
1R.mp4,13,2,4,-302.258345,1112.105513,4.108484,14.288921,-9.786648,0.125394,-0.607047
1R.mp4,13,3,1,-327.657614,993.577239,5.206793,-34.779386,27.176009,3.094057,1.324420
1R.mp4,13,3,2,-311.289866,921.770297,4.474368,-96.405518,73.856501,5.308927,4.004489
1R.mp4,13,3,3,-201.497306,527.129163,-184.481917,50.094019,254.393071,-266.015549,0.520654
1R.mp4,13,3,4,-240.313379,868.693665,1.341285,-201.102713,153.393296,7.718105,8.785112
1R.mp4,13,4,1,-740.721273,413.040149,23.292503,14.863284,-12.565967,13.849129,-2.941202
1R.mp4,13,4,2,-929.901419,91.673017,31.566395,2.685508,-4.370665,20.320468,-3.425309
1R.mp4,13,4,3,-723.716648,85.597652,-99.494215,24.360214,28.988985,-83.908124,6.752354
1R.mp4,13,4,4,-697.407311,477.196435,21.396576,11.722296,-9.959537,12.629953,-2.580804
1R.mp4,14,1,1,-296.923730,1111.744914,3.873604,8.703152,-5.534949,0.205389,-0.343838
1R.mp4,14,1,2,-293.340773,1117.831412,3.716901,8.933791,-5.690163,0.082826,-0.334669
1R.mp4,14,1,3,-292.586740,976.426668,-41.292416,-14.476954,-2.470861,-14.599247,0.179086
1R.mp4,14,1,4,-286.970759,1109.760632,3.441472,-1.870535,2.260624,0.203188,-0.730579
1R.mp4,14,2,1,-281.716119,1090.465118,3.200653,-19.963740,16.220229,0.997567,0.942868
1R.mp4,14,2,2,-293.711533,1099.671893,3.237062,-1.410017,0.270410,-0.599487,0.595324
1R.mp4,14,2,3,-174.665610,462.401071,-391.913561,63.278167,113.336675,-66.549062,-17.361429
1R.mp4,14,2,4,-301.507634,1109.342471,4.074979,11.796174,-7.897971,0.212205,-0.498173
1R.mp4,14,3,1,-331.240572,987.490740,5.363495,-35.010025,27.331223,3.216620,1.315252
1R.mp4,14,3,2,-311.221628,913.809613,4.470040,-101.483267,77.695940,5.531573,4.218570
1R.mp4,14,3,3,-198.145530,526.120720,-185.894609,47.217356,257.297859,-266.188242,0.583569
1R.mp4,14,3,4,-237.148648,864.585465,0.961037,-205.838519,155.809802,7.094406,8.365181
1R.mp4,14,4,1,-732.122175,427.647746,22.916417,15.416820,-12.938480,13.554977,-2.919197
1R.mp4,14,4,2,-925.601870,98.976816,31.378352,2.962276,-4.556921,20.173392,-3.414306
1R.mp4,14,4,3,-723.450118,88.761119,-99.516278,24.985116,29.501946,-81.688600,6.168490
1R.mp4,14,4,4,-685.941847,496.673231,20.895128,12.460343,-10.456222,12.237751,-2.551464
1R.mp4,15,1,1,-296.923730,1111.744914,3.873604,8.703152,-5.534949,0.205389,-0.343838
1R.mp4,15,1,2,-293.340773,1117.831412,3.716901,8.933791,-5.690163,0.082826,-0.334669
1R.mp4,15,1,3,-294.716495,972.777505,-40.312376,-14.742164,-2.453276,-15.135333,-0.636467
1R.mp4,15,1,4,-286.970759,1109.760632,3.441472,-1.870535,2.260624,0.203188,-0.730579
1R.mp4,15,2,1,-282.216592,1092.307146,3.222989,-18.301909,14.961111,0.939694,0.870285
1R.mp4,15,2,2,-296.524447,1082.760330,2.100885,-7.275218,5.402879,-0.442480,0.752306
1R.mp4,15,2,3,-169.161906,448.318990,-410.746297,56.471413,101.130537,-48.081202,-19.420219
1R.mp4,15,2,4,-302.008108,1111.184499,4.097315,13.458005,-9.157089,0.154331,-0.570756
1R.mp4,15,3,1,-332.707874,989.036483,5.428340,-32.563407,25.473589,3.154322,1.204543
1R.mp4,15,3,2,-316.488005,906.209529,4.700592,-100.975247,77.283681,5.674225,4.169443
1R.mp4,15,3,3,-200.010949,517.567464,-185.813920,43.709182,259.940266,-265.974444,0.721400
1R.mp4,15,3,4,-238.615949,866.131208,1.025882,-203.391901,153.952168,7.032108,8.254473
1R.mp4,15,4,1,-737.138316,419.126647,23.135800,15.093924,-12.721181,13.726565,-2.932033
1R.mp4,15,4,2,-927.751644,95.324917,31.472374,2.823892,-4.463793,20.246930,-3.419808
1R.mp4,15,4,3,-719.407569,92.905752,-100.186673,24.242658,28.226943,-82.934346,6.717614
1R.mp4,15,4,4,-684.474545,495.127488,20.830283,10.013725,-8.598588,12.300049,-2.440756
1R.mp4,16,1,1,-296.457375,1113.883227,3.853431,9.580195,-6.195551,0.151940,-0.378296
1R.mp4,16,1,2,-293.340773,1117.831412,3.716901,8.933791,-5.690163,0.082826,-0.334669
1R.mp4,16,1,3,-293.021552,978.374653,-39.122817,-16.913035,-5.783438,-15.270846,0.688956
1R.mp4,16,1,4,-288.187825,1110.385360,3.495149,-0.254832,1.032549,0.169827,-0.804996
1R.mp4,16,2,1,-282.216592,1092.307146,3.222989,-18.301909,14.961111,0.939694,0.870285
1R.mp4,16,2,2,-298.295792,1089.158911,1.299332,-0.688004,0.332643,-0.222118,0.396993
1R.mp4,16,2,3,-168.371980,429.277634,-423.387890,49.423432,104.115682,-33.296727,-20.819914
1R.mp4,16,2,4,-301.325636,1116.382141,4.068139,16.043008,-11.107851,0.018495,-0.675963
1R.mp4,16,3,1,-326.508787,1000.913194,5.157444,-31.317340,24.564644,2.904771,1.184756
1R.mp4,16,3,2,-311.551507,895.749931,4.481556,-112.515809,86.035421,6.030316,4.681191
1R.mp4,16,3,3,-199.358164,515.731696,-188.204264,36.883747,252.235274,-256.446038,1.354217
1R.mp4,16,3,4,-238.115476,864.289180,1.003545,-205.053732,155.211286,7.089982,8.327055
1R.mp4,16,4,1,-722.089895,444.689942,22.477650,16.062611,-13.373080,13.211800,-2.893524
1R.mp4,16,4,2,-926.318461,97.759516,31.409693,2.916148,-4.525879,20.197905,-3.416140
1R.mp4,16,4,3,-707.023555,112.617410,-100.097116,26.149695,29.392805,-86.261764,6.821033
1R.mp4,16,4,4,-670.893426,522.236525,20.236978,13.429030,-11.108121,11.722985,-2.512956
1R.mp4,17,1,1,-297.173967,1112.665928,3.884772,9.534067,-6.164508,0.176452,-0.380129
1R.mp4,17,1,2,-294.057364,1116.614112,3.748242,8.887663,-5.659120,0.107339,-0.336503
1R.mp4,17,1,3,-289.718759,985.327728,-39.008501,-15.018775,-7.107519,-17.043628,1.429008
1R.mp4,17,1,4,-287.937588,1109.464346,3.483981,-1.085747,1.662108,0.198764,-0.768705
1R.mp4,17,2,1,-282.933184,1091.089846,3.254330,-18.348037,14.992154,0.964206,0.868451
1R.mp4,17,2,2,-296.231175,1096.647099,-0.668027,3.054469,-5.298220,-0.044263,0.615810
1R.mp4,17,2,3,-153.706140,406.728891,-447.294775,77.839292,122.745014,-52.470817,-27.898061
1R.mp4,17,2,4,-303.259292,1115.789570,4.153156,17.612583,-12.304884,0.009647,-0.752213
1R.mp4,17,3,1,-326.508787,1000.913194,5.157444,-31.317340,24.564644,2.904771,1.184756
1R.mp4,17,3,2,-315.487058,902.525472,4.655919,-104.298910,79.801917,5.789973,4.314609
1R.mp4,17,3,3,-205.062442,519.529143,-178.634517,30.560364,248.720938,-254.411350,-0.276703
1R.mp4,17,3,4,-241.334435,872.282021,1.146568,-196.790704,148.946739,6.825126,7.962307
1R.mp4,17,4,1,-722.089895,444.689942,22.477650,16.062611,-13.373080,13.211800,-2.893524
1R.mp4,17,4,2,-925.601870,98.976816,31.378352,2.962276,-4.556921,20.173392,-3.414306
1R.mp4,17,4,3,-711.580706,102.145493,-97.226975,24.815073,28.651963,-91.936054,8.178068
1R.mp4,17,4,4,-683.575955,503.384458,20.792103,14.306686,-11.839511,12.081827,-2.616712
1R.mp4,18,1,1,-293.591009,1118.752426,3.728069,9.764707,-6.319722,0.053889,-0.370961
1R.mp4,18,1,2,-293.522439,1110.745960,3.730029,5.330937,-3.219150,0.089832,-1.068205
1R.mp4,18,1,3,-296.051514,978.656121,-35.600496,-16.335279,-3.314721,-14.906835,-0.282529
1R.mp4,18,1,4,-288.438393,1111.352156,3.500030,-0.067896,1.141857,0.327594,0.070038
1R.mp4,18,2,1,-279.429869,1078.195649,3.097975,-29.980855,23.805980,1.369323,1.376532
1R.mp4,18,2,2,-294.827438,1090.879826,-5.767743,2.349440,-4.311352,3.257406,-0.007768
1R.mp4,18,2,3,-146.794206,409.313815,-465.179406,92.878852,131.980371,-49.593233,-26.275278
1R.mp4,18,2,4,-304.010002,1118.552612,4.186661,20.105329,-14.193561,-0.077164,-0.861087
1R.mp4,18,3,1,-318.910637,1019.204848,4.826031,-27.440142,21.673895,2.494872,1.061595
1R.mp4,18,3,2,-309.276567,941.343564,4.389003,-86.111636,66.084493,4.790095,3.581827
1R.mp4,18,3,3,-199.443633,514.114345,-186.277643,52.725260,254.725732,-274.912903,-7.250311
1R.mp4,18,3,4,-236.446066,869.878808,1.171250,-204.241863,155.787360,7.735802,8.937613
1R.mp4,18,4,1,-720.406475,446.203527,22.403801,15.323951,-12.805606,13.191711,-2.853565
1R.mp4,18,4,2,-932.767785,86.803819,31.691757,2.500996,-4.246493,20.418519,-3.432644
1R.mp4,18,4,3,-706.861821,107.447503,-96.531506,24.825319,26.781903,-97.051995,9.389156
1R.mp4,18,4,4,-680.027117,513.451299,20.637564,17.076200,-13.914445,11.847940,-2.714584
1R.mp4,19,1,1,-293.591009,1118.752426,3.728069,9.764707,-6.319722,0.053889,-0.370961
1R.mp4,19,1,2,-293.522439,1110.745960,3.730029,5.330937,-3.219150,0.089832,-1.068205
1R.mp4,19,1,3,-296.051514,978.656121,-35.600496,-16.335279,-3.314721,-14.906835,-0.282529
1R.mp4,19,1,4,-288.438393,1111.352156,3.500030,-0.067896,1.141857,0.327594,0.070038
1R.mp4,19,2,1,-279.429869,1078.195649,3.097975,-29.980855,23.805980,1.369323,1.376532
1R.mp4,19,2,2,-294.393542,1084.810664,-8.288738,0.723444,-6.027522,2.500858,0.670368
1R.mp4,19,2,3,-147.960175,408.760629,-457.530420,98.067244,131.428934,-69.463800,-23.489913
1R.mp4,19,2,4,-304.010002,1118.552612,4.186661,20.105329,-14.193561,-0.077164,-0.861087
1R.mp4,19,3,1,-319.411110,1021.046876,4.848367,-25.778311,20.414777,2.436998,0.989012
1R.mp4,19,3,2,-309.241784,937.271658,4.399415,-87.362552,66.526479,4.528011,1.866217
1R.mp4,19,3,3,-204.942038,510.441188,-186.058728,58.740813,256.326671,-282.307654,-1.998054
1R.mp4,19,3,4,-236.446066,869.878808,1.171250,-204.241863,155.787360,7.735802,8.937613
1R.mp4,19,4,1,-720.406475,446.203527,22.403801,15.323951,-12.805606,13.191711,-2.853565
1R.mp4,19,4,2,-932.767785,86.803819,31.691757,2.500996,-4.246493,20.418519,-3.432644
1R.mp4,19,4,3,-706.861821,107.447503,-96.531506,24.825319,26.781903,-97.051995,9.389156
1R.mp4,19,4,4,-680.743708,512.233999,20.668905,17.030072,-13.883402,11.872453,-2.716418
1R.mp4,20,1,1,-294.773956,1115.396813,3.779582,8.841535,-5.628078,0.131851,-0.338337
1R.mp4,20,1,2,-292.805848,1111.963260,3.698689,5.377065,-3.250193,0.065319,-1.066371
1R.mp4,20,1,3,-296.539441,976.419089,-34.550495,-16.982839,-5.560339,-17.567413,0.231954
1R.mp4,20,1,4,-288.403610,1107.280250,3.510441,-1.318812,1.583842,0.065510,-1.645573
1R.mp4,20,2,1,-279.680105,1079.116663,3.109143,-29.149939,23.176421,1.340386,1.340240
1R.mp4,20,2,2,-291.640880,1077.283567,-13.686457,1.379437,-4.585435,1.046196,0.605293
1R.mp4,20,2,3,-153.430195,396.827667,-452.089069,102.408042,132.182958,-87.216681,-21.146016
1R.mp4,20,2,4,-303.543648,1120.690926,4.166489,20.982373,-14.854162,-0.130614,-0.895545
1R.mp4,20,3,1,-323.858539,1002.723065,5.041086,-32.840787,25.730634,2.889107,1.262840
1R.mp4,20,3,2,-316.907840,926.894907,4.741444,-85.518022,64.838922,4.528560,0.863970
1R.mp4,20,3,3,-203.291445,499.634789,-192.147750,51.628093,250.786065,-279.580761,-0.008849
1R.mp4,20,3,4,-234.125697,853.628997,1.066409,-216.797852,165.292830,8.218881,9.478318
1R.mp4,20,4,1,-723.523078,442.255342,22.540331,15.970355,-13.310994,13.260825,-2.897192
1R.mp4,20,4,2,-928.468236,94.107617,31.503714,2.777764,-4.432750,20.271443,-3.421641
1R.mp4,20,4,3,-712.359025,100.863017,-95.417838,24.597046,27.004391,-97.330027,9.437771
1R.mp4,20,4,4,-681.210063,510.095685,20.689077,16.153029,-13.222800,11.925902,-2.681960
1R.mp4,21,1,1,-294.773956,1115.396813,3.779582,8.841535,-5.628078,0.131851,-0.338337
1R.mp4,21,1,2,-292.805848,1111.963260,3.698689,5.377065,-3.250193,0.065319,-1.066371
1R.mp4,21,1,3,-300.069726,970.440931,-36.309010,-17.017222,-2.023611,-12.102596,-1.295208
1R.mp4,21,1,4,-288.403610,1107.280250,3.510441,-1.318812,1.583842,0.065510,-1.645573
1R.mp4,21,2,1,-279.680105,1079.116663,3.109143,-29.149939,23.176421,1.340386,1.340240
1R.mp4,21,2,2,-296.152570,1057.340883,-23.169424,5.428176,-6.149536,1.951261,0.015514
1R.mp4,21,2,3,-155.797587,385.955132,-454.224886,96.575794,126.796969,-85.734176,-19.597775
1R.mp4,21,2,4,-303.543648,1120.690926,4.166489,20.982373,-14.854162,-0.130614,-0.895545
1R.mp4,21,3,1,-323.858539,1002.723065,5.041086,-32.840787,25.730634,2.889107,1.262840
1R.mp4,21,3,2,-320.553116,920.795998,4.142250,-86.647499,63.642377,3.439650,4.289837
1R.mp4,21,3,3,-209.112828,499.030354,-192.633244,47.462683,239.779550,-268.974887,1.442765
1R.mp4,21,3,4,-234.125697,853.628997,1.066409,-216.797852,165.292830,8.218881,9.478318
1R.mp4,21,4,1,-723.523078,442.255342,22.540331,15.970355,-13.310994,13.260825,-2.897192
1R.mp4,21,4,2,-929.901419,91.673017,31.566395,2.685508,-4.370665,20.320468,-3.425309
1R.mp4,21,4,3,-713.791454,98.429818,-95.989210,24.931228,27.592607,-96.267554,9.099144
1R.mp4,21,4,4,-684.793020,504.009186,20.845780,15.922389,-13.067586,12.048465,-2.691129
1R.mp4,22,1,1,-294.523719,1114.475799,3.768414,8.010620,-4.998519,0.160788,-0.302045
1R.mp4,22,1,2,-293.056085,1112.884274,3.709857,6.207981,-3.879752,0.036383,-1.102663
1R.mp4,22,1,3,-297.728777,973.026262,-39.053392,-15.397338,-3.477151,-10.878437,-1.557235
1R.mp4,22,1,4,-288.403610,1107.280250,3.510441,-1.318812,1.583842,0.065510,-1.645573
1R.mp4,22,2,1,-282.682947,1090.168832,3.243161,-19.178953,15.621713,0.993143,0.904742
1R.mp4,22,2,2,-292.032553,1031.872732,-29.100673,1.741312,1.285365,-8.819772,0.473574
1R.mp4,22,2,3,-163.132033,384.228459,-448.113402,88.224567,122.332432,-77.492766,-20.902251
1R.mp4,22,2,4,-303.043174,1118.848898,4.144152,19.320542,-13.595045,-0.072740,-0.822962
1R.mp4,22,3,1,-325.359960,1008.249150,5.108095,-27.855294,21.953280,2.715486,1.045091
1R.mp4,22,3,2,-320.425677,931.766092,3.891896,-79.517424,57.323323,2.544088,4.238693
1R.mp4,22,3,3,-205.521825,509.238280,-191.041539,50.046156,242.488068,-269.613465,1.126137
1R.mp4,22,3,4,-233.659343,855.767311,1.046236,-215.920808,164.632229,8.165432,9.443860
1R.mp4,22,4,1,-714.207389,458.080239,22.132904,16.570018,-13.714551,12.942161,-2.873353
1R.mp4,22,4,2,-932.051193,88.021118,31.660417,2.547124,-4.277536,20.394006,-3.430810
1R.mp4,22,4,3,-723.033675,90.873721,-95.112218,26.554465,30.141876,-90.386660,7.367623
1R.mp4,22,4,4,-691.958935,491.836189,21.159185,15.461110,-12.757158,12.293592,-2.709467
1R.mp4,23,1,1,-294.523719,1114.475799,3.768414,8.010620,-4.998519,0.160788,-0.302045
1R.mp4,23,1,2,-293.056085,1112.884274,3.709857,6.207981,-3.879752,0.036383,-1.102663
1R.mp4,23,1,3,-297.024267,978.369589,-40.751625,-13.165346,-1.182334,-7.009993,-1.078355
1R.mp4,23,1,4,-288.403610,1107.280250,3.510441,-1.318812,1.583842,0.065510,-1.645573
1R.mp4,23,2,1,-282.682947,1090.168832,3.243161,-19.178953,15.621713,0.993143,0.904742
1R.mp4,23,2,2,-286.594732,1028.848196,-34.325839,6.569680,-3.419756,-18.989595,2.234607
1R.mp4,23,2,3,-166.690056,391.523734,-448.085270,81.458796,110.527256,-61.866252,-21.701569
1R.mp4,23,2,4,-304.510476,1120.394640,4.208997,21.767160,-15.452679,-0.135038,-0.933670
1R.mp4,23,3,1,-328.726799,1005.221979,5.255794,-26.377974,20.818333,2.755663,0.965173
1R.mp4,23,3,2,-315.502857,925.336755,3.920702,-88.863478,65.344797,3.379385,4.409714
1R.mp4,23,3,3,-207.131811,487.832813,-185.158016,34.014243,248.148845,-281.842734,7.027517
1R.mp4,23,3,4,-233.124750,849.944941,1.021736,-220.121514,167.811066,8.334629,9.623484
1R.mp4,23,4,1,-720.656712,447.124541,22.414969,16.154867,-13.435165,13.162774,-2.889857
1R.mp4,23,4,2,-931.334602,89.238418,31.629076,2.593252,-4.308579,20.369493,-3.428976
1R.mp4,23,4,3,-726.555025,80.732405,-97.717648,22.954101,27.547450,-85.170210,7.437708
1R.mp4,23,4,4,-689.775041,491.507746,21.062999,13.060619,-10.930567,12.331377,-2.596925
1R.mp4,24,1,1,-293.807127,1115.693098,3.737074,8.056748,-5.029561,0.136276,-0.300212
1R.mp4,24,1,2,-292.805848,1111.963260,3.698689,5.377065,-3.250193,0.065319,-1.066371
1R.mp4,24,1,3,-296.570522,972.341893,-39.865102,-15.420776,-1.759647,-12.144339,-1.170301
1R.mp4,24,1,4,-288.869965,1105.141936,3.530613,-2.195855,2.244444,0.118959,-1.611115
1R.mp4,24,2,1,-280.965408,1087.702076,3.167148,-22.456487,18.108906,1.084378,1.051742
1R.mp4,24,2,2,-300.909575,1000.563240,-34.600810,4.532231,2.589647,-17.402676,2.302905
1R.mp4,24,2,3,-176.731185,392.092072,-438.963139,74.747286,104.766789,-58.442440,-19.360830
1R.mp4,24,2,4,-304.010002,1118.552612,4.186661,20.105329,-14.193561,-0.077164,-0.861087
1R.mp4,24,3,1,-330.910693,1005.550422,5.351979,-23.977484,18.991742,2.717877,0.852631
1R.mp4,24,3,2,-315.225416,928.545838,4.648731,-88.188619,67.622997,5.068583,3.637907
1R.mp4,24,3,3,-211.363175,509.055608,-183.784489,47.549095,250.849122,-269.970097,2.201459
1R.mp4,24,3,4,-237.560775,858.562510,1.218435,-210.242783,160.318444,8.036411,9.184319
1R.mp4,24,4,1,-719.940120,448.341841,22.383628,16.200995,-13.466208,13.138262,-2.888023
1R.mp4,24,4,2,-922.018913,105.063315,31.221650,3.192915,-4.712136,20.050829,-3.405138
1R.mp4,24,4,3,-718.894197,99.184168,-101.110530,26.263266,28.589544,-78.072380,5.448613
1R.mp4,24,4,4,-690.241396,489.369432,21.083171,12.183576,-10.269965,12.384827,-2.562467
1R.mp4,25,1,1,-294.523719,1114.475799,3.768414,8.010620,-4.998519,0.160788,-0.302045
1R.mp4,25,1,2,-293.056085,1112.884274,3.709857,6.207981,-3.879752,0.036383,-1.102663
1R.mp4,25,1,3,-295.846156,977.695007,-43.205104,-13.456980,-0.015908,-4.930640,-0.630119
1R.mp4,25,1,4,-288.869965,1105.141936,3.530613,-2.195855,2.244444,0.118959,-1.611115
1R.mp4,25,2,1,-281.465882,1089.544104,3.189485,-20.794656,16.849788,1.026504,0.979159
1R.mp4,25,2,2,-299.525144,990.705882,-37.153419,0.665632,1.588591,-20.345386,3.639321
1R.mp4,25,2,3,-179.187399,390.653506,-437.610002,67.847330,103.713329,-51.810766,-18.285886
1R.mp4,25,2,4,-303.009055,1114.868556,4.141988,16.781667,-11.675325,0.038583,-0.715922
1R.mp4,25,3,1,-330.660456,1004.629408,5.340811,-24.808399,19.621301,2.746814,0.888923
1R.mp4,25,3,2,-314.224469,924.861782,4.604058,-91.512281,70.141233,5.184330,3.783073
1R.mp4,25,3,3,-208.115474,501.068121,-182.910359,38.490904,256.074093,-270.051929,2.923937
1R.mp4,25,3,4,-237.560775,858.562510,1.218435,-210.242783,160.318444,8.036411,9.184319
1R.mp4,25,4,1,-719.940120,448.341841,22.383628,16.200995,-13.466208,13.138262,-2.888023
1R.mp4,25,4,2,-921.302321,106.280614,31.190309,3.239043,-4.743178,20.026316,-3.403304
1R.mp4,25,4,3,-719.647402,97.952462,-100.329637,28.647311,31.975985,-80.504384,4.959830
1R.mp4,25,4,4,-690.241396,489.369432,21.083171,12.183576,-10.269965,12.384827,-2.562467
1R.mp4,26,1,1,-296.207138,1112.962213,3.842263,8.749280,-5.565992,0.180877,-0.342004
1R.mp4,26,1,2,-292.089257,1113.180560,3.667348,5.423193,-3.281236,0.040807,-1.064538
1R.mp4,26,1,3,-300.898007,973.151882,-41.717678,-12.281905,-2.919312,-7.077471,-1.055570
1R.mp4,26,1,4,-288.869965,1105.141936,3.530613,-2.195855,2.244444,0.118959,-1.611115
1R.mp4,26,2,1,-280.430816,1081.879706,3.142648,-26.657192,21.287744,1.253575,1.231366
1R.mp4,26,2,2,-294.202089,982.103430,-42.159769,-6.714968,3.946547,-16.886590,2.942393
1R.mp4,26,2,3,-170.927472,407.337587,-438.977250,61.489420,96.898513,-43.955808,-16.619605
1R.mp4,26,2,4,-305.090260,1103.210190,4.237969,12.209514,-8.481624,0.148064,-1.418667
1R.mp4,26,3,1,-323.676540,1009.762735,5.034246,-28.593953,22.520754,2.695397,1.085050
1R.mp4,26,3,2,-309.390328,926.343210,4.391515,-95.436219,73.133813,5.206452,3.973699
1R.mp4,26,3,3,-208.093526,501.120841,-183.932788,38.999414,258.315808,-267.434505,2.020332
1R.mp4,26,3,4,-236.810064,855.799468,1.184930,-212.735530,162.207121,8.123222,9.293193
1R.mp4,26,4,1,-706.074646,470.549522,21.776991,16.246510,-13.426462,12.701458,-2.816891
1R.mp4,26,4,2,-922.735504,103.846015,31.252990,3.146788,-4.681093,20.075342,-3.406972
