video number, frame number, cell number of x, cell number of y, source, blockw, blockh, srcx, srcy, dstx, dsty
1R.mp4 ,53 ,3 ,1 ,-1 ,8 ,8 ,84 ,28, 84 ,28
1R.mp4 ,53 ,3 ,1 ,-1 ,8 ,8 ,92 ,28, 92 ,28
1R.mp4 ,53 ,3 ,1 ,-1 ,16 ,16 ,104 ,24, 104 ,24
1R.mp4 ,53 ,3 ,1 ,-1 ,16 ,16 ,120 ,24, 120 ,24
1R.mp4 ,53 ,4 ,1 ,-1 ,16 ,16 ,136 ,24, 136 ,24
1R.mp4 ,53 ,4 ,1 ,-1 ,16 ,16 ,152 ,24, 152 ,24
1R.mp4 ,53 ,1 ,2 ,-1 ,16 ,16 ,8 ,40, 8 ,40
1R.mp4 ,53 ,1 ,2 ,-1 ,16 ,16 ,24 ,40, 24 ,40
1R.mp4 ,53 ,1 ,2 ,-1 ,16 ,16 ,40 ,40, 40 ,40
1R.mp4 ,53 ,2 ,2 ,-1 ,16 ,16 ,56 ,40, 56 ,40
1R.mp4 ,53 ,2 ,2 ,-1 ,8 ,8 ,68 ,36, 68 ,36
1R.mp4 ,53 ,2 ,2 ,-1 ,8 ,8 ,76 ,36, 76 ,36
1R.mp4 ,53 ,2 ,2 ,-1 ,8 ,8 ,68 ,44, 68 ,44
1R.mp4 ,53 ,2 ,2 ,-1 ,8 ,8 ,77 ,47, 76 ,44
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,8 ,84 ,36, 84 ,36
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,8 ,92 ,36, 92 ,36
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,8 ,84 ,46, 84 ,44
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,8 ,92 ,44, 92 ,44
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,8 ,100 ,36, 100 ,36
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,8 ,108 ,36, 108 ,36
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,8 ,100 ,46, 100 ,44
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,8 ,108 ,47, 108 ,44
1R.mp4 ,53 ,3 ,2 ,-1 ,16 ,16 ,120 ,40, 120 ,40
1R.mp4 ,53 ,4 ,2 ,-1 ,16 ,16 ,136 ,40, 136 ,40
1R.mp4 ,53 ,4 ,2 ,-1 ,16 ,16 ,152 ,40, 152 ,40
1R.mp4 ,53 ,1 ,2 ,-1 ,16 ,16 ,8 ,56, 8 ,56
1R.mp4 ,53 ,1 ,2 ,-1 ,16 ,16 ,24 ,56, 24 ,56
1R.mp4 ,53 ,1 ,2 ,-1 ,16 ,16 ,40 ,56, 40 ,56
1R.mp4 ,53 ,2 ,2 ,-1 ,16 ,16 ,56 ,56, 56 ,56
1R.mp4 ,53 ,2 ,2 ,-1 ,8 ,8 ,71 ,55, 68 ,52
1R.mp4 ,53 ,2 ,2 ,-1 ,8 ,8 ,78 ,55, 76 ,52
1R.mp4 ,53 ,2 ,2 ,-1 ,8 ,8 ,72 ,63, 68 ,60
1R.mp4 ,53 ,2 ,2 ,-1 ,8 ,8 ,78 ,63, 76 ,60
1R.mp4 ,53 ,3 ,2 ,-1 ,16 ,16 ,88 ,56, 88 ,56
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,16 ,100 ,56, 100 ,56
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,16 ,108 ,61, 108 ,56
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,8 ,115 ,57, 116 ,52
1R.mp4 ,53 ,4 ,2 ,-1 ,8 ,8 ,124 ,52, 124 ,52
1R.mp4 ,53 ,3 ,2 ,-1 ,8 ,8 ,113 ,64, 116 ,60
1R.mp4 ,53 ,4 ,2 ,-1 ,8 ,8 ,124 ,60, 124 ,60
1R.mp4 ,53 ,4 ,2 ,-1 ,16 ,16 ,136 ,56, 136 ,56
1R.mp4 ,53 ,4 ,2 ,-1 ,16 ,16 ,152 ,56, 152 ,56
1R.mp4 ,53 ,1 ,3 ,-1 ,16 ,16 ,8 ,72, 8 ,72
1R.mp4 ,53 ,1 ,3 ,-1 ,16 ,16 ,24 ,72, 24 ,72
1R.mp4 ,53 ,1 ,3 ,-1 ,16 ,16 ,40 ,72, 40 ,72
1R.mp4 ,53 ,2 ,3 ,-1 ,16 ,16 ,56 ,72, 56 ,72
1R.mp4 ,53 ,2 ,3 ,-1 ,16 ,16 ,72 ,72, 72 ,72
1R.mp4 ,53 ,3 ,3 ,-1 ,16 ,16 ,88 ,72, 88 ,72
1R.mp4 ,53 ,3 ,3 ,-1 ,16 ,16 ,104 ,72, 104 ,72
1R.mp4 ,53 ,3 ,3 ,-1 ,16 ,16 ,120 ,72, 120 ,72
1R.mp4 ,53 ,4 ,3 ,-1 ,16 ,16 ,136 ,72, 136 ,72
1R.mp4 ,53 ,4 ,3 ,-1 ,16 ,16 ,152 ,72, 152 ,72
1R.mp4 ,53 ,1 ,3 ,-1 ,16 ,16 ,8 ,88, 8 ,88
1R.mp4 ,53 ,1 ,3 ,-1 ,16 ,16 ,24 ,88, 24 ,88
1R.mp4 ,53 ,1 ,3 ,-1 ,16 ,16 ,40 ,88, 40 ,88
1R.mp4 ,53 ,2 ,3 ,-1 ,16 ,16 ,56 ,88, 56 ,88
1R.mp4 ,53 ,2 ,3 ,-1 ,16 ,16 ,72 ,88, 72 ,88
1R.mp4 ,53 ,3 ,3 ,-1 ,16 ,16 ,88 ,88, 88 ,88
1R.mp4 ,53 ,3 ,3 ,-1 ,16 ,16 ,104 ,88, 104 ,88
1R.mp4 ,53 ,3 ,3 ,-1 ,16 ,16 ,120 ,88, 120 ,88
1R.mp4 ,53 ,4 ,3 ,-1 ,16 ,16 ,136 ,88, 136 ,88
1R.mp4 ,53 ,4 ,3 ,-1 ,16 ,16 ,152 ,88, 152 ,88
1R.mp4 ,53 ,1 ,4 ,-1 ,16 ,16 ,8 ,104, 8 ,104
1R.mp4 ,53 ,1 ,4 ,-1 ,16 ,16 ,24 ,104, 24 ,104
1R.mp4 ,53 ,1 ,4 ,-1 ,16 ,16 ,40 ,104, 40 ,104
1R.mp4 ,53 ,2 ,4 ,-1 ,16 ,16 ,56 ,104, 56 ,104
1R.mp4 ,53 ,2 ,4 ,-1 ,16 ,16 ,72 ,104, 72 ,104
1R.mp4 ,53 ,3 ,4 ,-1 ,16 ,16 ,88 ,104, 88 ,104
1R.mp4 ,53 ,3 ,4 ,-1 ,16 ,16 ,104 ,104, 104 ,104
1R.mp4 ,53 ,3 ,4 ,-1 ,16 ,16 ,120 ,104, 120 ,104
1R.mp4 ,53 ,4 ,4 ,-1 ,16 ,16 ,136 ,104, 136 ,104
1R.mp4 ,53 ,4 ,4 ,-1 ,16 ,16 ,152 ,104, 152 ,104
1R.mp4 ,53 ,1 ,4 ,-1 ,16 ,16 ,8 ,120, 8 ,120
1R.mp4 ,53 ,1 ,4 ,-1 ,16 ,16 ,24 ,120, 24 ,120
1R.mp4 ,53 ,1 ,4 ,-1 ,16 ,16 ,40 ,120, 40 ,120
1R.mp4 ,53 ,2 ,4 ,-1 ,16 ,16 ,56 ,120, 56 ,120
1R.mp4 ,53 ,2 ,4 ,-1 ,16 ,16 ,72 ,120, 72 ,120
1R.mp4 ,53 ,3 ,4 ,-1 ,16 ,16 ,88 ,120, 88 ,120
1R.mp4 ,53 ,3 ,4 ,-1 ,16 ,16 ,104 ,120, 104 ,120
1R.mp4 ,53 ,3 ,4 ,-1 ,16 ,16 ,120 ,120, 120 ,120
1R.mp4 ,53 ,4 ,4 ,-1 ,16 ,16 ,136 ,120, 136 ,120
1R.mp4 ,53 ,4 ,4 ,-1 ,16 ,16 ,152 ,120, 152 ,120
1R.mp4 ,54 ,1 ,1 ,-1 ,16 ,16 ,8 ,8, 8 ,8
1R.mp4 ,54 ,1 ,1 ,1 ,16 ,16 ,8 ,8, 8 ,8
1R.mp4 ,54 ,1 ,1 ,-1 ,16 ,16 ,24 ,8, 24 ,8
1R.mp4 ,54 ,1 ,1 ,1 ,16 ,16 ,24 ,8, 24 ,8
1R.mp4 ,54 ,1 ,1 ,-1 ,16 ,16 ,40 ,8, 40 ,8
1R.mp4 ,54 ,1 ,1 ,1 ,16 ,16 ,40 ,8, 40 ,8
1R.mp4 ,54 ,2 ,1 ,-1 ,16 ,16 ,56 ,8, 56 ,8
1R.mp4 ,54 ,2 ,1 ,1 ,16 ,16 ,56 ,8, 56 ,8
1R.mp4 ,54 ,2 ,1 ,-1 ,16 ,16 ,72 ,8, 72 ,8
1R.mp4 ,54 ,2 ,1 ,1 ,16 ,16 ,72 ,8, 72 ,8
1R.mp4 ,54 ,3 ,1 ,-1 ,16 ,16 ,88 ,8, 88 ,8
1R.mp4 ,54 ,3 ,1 ,1 ,16 ,16 ,88 ,8, 88 ,8
1R.mp4 ,54 ,3 ,1 ,-1 ,16 ,16 ,104 ,8, 104 ,8
1R.mp4 ,54 ,3 ,1 ,1 ,16 ,16 ,104 ,8, 104 ,8
1R.mp4 ,54 ,3 ,1 ,-1 ,16 ,16 ,120 ,8, 120 ,8
1R.mp4 ,54 ,3 ,1 ,1 ,16 ,16 ,120 ,8, 120 ,8
1R.mp4 ,54 ,4 ,1 ,-1 ,16 ,16 ,136 ,8, 136 ,8
1R.mp4 ,54 ,4 ,1 ,1 ,16 ,16 ,136 ,8, 136 ,8
1R.mp4 ,54 ,4 ,1 ,-1 ,16 ,16 ,152 ,8, 152 ,8
1R.mp4 ,54 ,4 ,1 ,1 ,16 ,16 ,152 ,8, 152 ,8
1R.mp4 ,54 ,1 ,1 ,-1 ,16 ,16 ,8 ,24, 8 ,24
1R.mp4 ,54 ,1 ,1 ,1 ,16 ,16 ,8 ,24, 8 ,24
1R.mp4 ,54 ,1 ,1 ,-1 ,16 ,16 ,24 ,24, 24 ,24
1R.mp4 ,54 ,1 ,1 ,1 ,16 ,16 ,24 ,24, 24 ,24
1R.mp4 ,54 ,1 ,1 ,-1 ,16 ,16 ,40 ,24, 40 ,24
1R.mp4 ,54 ,1 ,1 ,1 ,16 ,16 ,40 ,24, 40 ,24
1R.mp4 ,54 ,2 ,1 ,-1 ,16 ,16 ,56 ,24, 56 ,24
1R.mp4 ,54 ,2 ,1 ,1 ,16 ,16 ,56 ,24, 56 ,24
1R.mp4 ,54 ,2 ,1 ,-1 ,16 ,16 ,72 ,24, 72 ,24
1R.mp4 ,54 ,2 ,1 ,1 ,16 ,16 ,72 ,24, 72 ,24
1R.mp4 ,54 ,3 ,1 ,-1 ,16 ,16 ,88 ,24, 88 ,24
1R.mp4 ,54 ,3 ,1 ,1 ,16 ,16 ,88 ,24, 88 ,24
1R.mp4 ,54 ,3 ,1 ,-1 ,16 ,16 ,104 ,24, 104 ,24
1R.mp4 ,54 ,3 ,1 ,1 ,16 ,16 ,104 ,24, 104 ,24
1R.mp4 ,54 ,3 ,1 ,-1 ,16 ,16 ,120 ,24, 120 ,24
1R.mp4 ,54 ,3 ,1 ,1 ,16 ,16 ,120 ,24, 120 ,24
1R.mp4 ,54 ,4 ,1 ,-1 ,16 ,16 ,136 ,24, 136 ,24
1R.mp4 ,54 ,4 ,1 ,1 ,16 ,16 ,136 ,24, 136 ,24
1R.mp4 ,54 ,4 ,1 ,-1 ,16 ,16 ,152 ,24, 152 ,24
1R.mp4 ,54 ,4 ,1 ,1 ,16 ,16 ,152 ,24, 152 ,24
1R.mp4 ,54 ,1 ,2 ,-1 ,16 ,16 ,8 ,40, 8 ,40
1R.mp4 ,54 ,1 ,2 ,1 ,16 ,16 ,8 ,40, 8 ,40
1R.mp4 ,54 ,1 ,2 ,-1 ,16 ,16 ,24 ,40, 24 ,40
1R.mp4 ,54 ,1 ,2 ,1 ,16 ,16 ,24 ,40, 24 ,40
1R.mp4 ,54 ,1 ,2 ,-1 ,16 ,16 ,40 ,40, 40 ,40
1R.mp4 ,54 ,1 ,2 ,1 ,16 ,16 ,40 ,40, 40 ,40
1R.mp4 ,54 ,2 ,2 ,-1 ,16 ,16 ,56 ,40, 56 ,40
1R.mp4 ,54 ,2 ,2 ,1 ,16 ,16 ,56 ,40, 56 ,40
1R.mp4 ,54 ,2 ,2 ,-1 ,8 ,8 ,68 ,36, 68 ,36
1R.mp4 ,54 ,2 ,2 ,-1 ,8 ,8 ,76 ,36, 76 ,36
1R.mp4 ,54 ,2 ,2 ,-1 ,8 ,8 ,68 ,44, 68 ,44
1R.mp4 ,54 ,2 ,2 ,-1 ,8 ,8 ,76 ,44, 76 ,44
1R.mp4 ,54 ,2 ,2 ,1 ,8 ,8 ,68 ,36, 68 ,36
1R.mp4 ,54 ,2 ,2 ,1 ,8 ,8 ,76 ,36, 76 ,36
1R.mp4 ,54 ,2 ,2 ,1 ,8 ,8 ,68 ,44, 68 ,44
1R.mp4 ,54 ,2 ,2 ,1 ,8 ,8 ,75 ,44, 76 ,44
1R.mp4 ,54 ,3 ,2 ,-1 ,16 ,16 ,88 ,40, 88 ,40
1R.mp4 ,54 ,3 ,2 ,1 ,16 ,16 ,88 ,40, 88 ,40
1R.mp4 ,54 ,3 ,2 ,-1 ,16 ,16 ,104 ,40, 104 ,40
1R.mp4 ,54 ,3 ,2 ,1 ,16 ,16 ,104 ,40, 104 ,40
1R.mp4 ,54 ,3 ,2 ,-1 ,16 ,16 ,120 ,40, 120 ,40
1R.mp4 ,54 ,3 ,2 ,1 ,16 ,16 ,120 ,40, 120 ,40
1R.mp4 ,54 ,4 ,2 ,-1 ,16 ,16 ,136 ,40, 136 ,40
1R.mp4 ,54 ,4 ,2 ,1 ,16 ,16 ,136 ,40, 136 ,40
1R.mp4 ,54 ,4 ,2 ,-1 ,16 ,16 ,152 ,40, 152 ,40
1R.mp4 ,54 ,4 ,2 ,1 ,16 ,16 ,152 ,40, 152 ,40
1R.mp4 ,54 ,1 ,2 ,-1 ,16 ,16 ,8 ,56, 8 ,56
1R.mp4 ,54 ,1 ,2 ,1 ,16 ,16 ,8 ,56, 8 ,56
1R.mp4 ,54 ,1 ,2 ,-1 ,16 ,16 ,24 ,56, 24 ,56
1R.mp4 ,54 ,1 ,2 ,1 ,16 ,16 ,24 ,56, 24 ,56
1R.mp4 ,54 ,1 ,2 ,-1 ,16 ,16 ,40 ,56, 40 ,56
1R.mp4 ,54 ,1 ,2 ,1 ,16 ,16 ,40 ,56, 40 ,56
1R.mp4 ,54 ,2 ,2 ,-1 ,16 ,16 ,56 ,56, 56 ,56
1R.mp4 ,54 ,2 ,2 ,-1 ,8 ,8 ,69 ,53, 68 ,52
1R.mp4 ,54 ,2 ,2 ,-1 ,8 ,8 ,78 ,52, 76 ,52
1R.mp4 ,54 ,2 ,2 ,-1 ,8 ,8 ,68 ,60, 68 ,60
1R.mp4 ,54 ,2 ,2 ,-1 ,8 ,8 ,76 ,60, 76 ,60
1R.mp4 ,54 ,2 ,2 ,1 ,8 ,8 ,67 ,51, 68 ,52
1R.mp4 ,54 ,2 ,2 ,1 ,8 ,8 ,75 ,52, 76 ,52
1R.mp4 ,54 ,2 ,2 ,1 ,8 ,8 ,68 ,60, 68 ,60
1R.mp4 ,54 ,2 ,2 ,1 ,8 ,8 ,76 ,60, 76 ,60
1R.mp4 ,54 ,3 ,2 ,-1 ,16 ,16 ,88 ,56, 88 ,56
1R.mp4 ,54 ,3 ,2 ,1 ,16 ,16 ,88 ,56, 88 ,56
1R.mp4 ,54 ,3 ,2 ,-1 ,16 ,16 ,104 ,56, 104 ,56
1R.mp4 ,54 ,3 ,2 ,1 ,16 ,16 ,104 ,56, 104 ,56
1R.mp4 ,54 ,3 ,2 ,-1 ,8 ,8 ,115 ,52, 116 ,52
1R.mp4 ,54 ,4 ,2 ,-1 ,8 ,8 ,123 ,53, 124 ,52
1R.mp4 ,54 ,3 ,2 ,-1 ,8 ,8 ,116 ,60, 116 ,60
1R.mp4 ,54 ,4 ,2 ,-1 ,8 ,8 ,124 ,60, 124 ,60
1R.mp4 ,54 ,3 ,2 ,1 ,8 ,8 ,117 ,52, 116 ,52
1R.mp4 ,54 ,4 ,2 ,1 ,8 ,8 ,124 ,52, 124 ,52
1R.mp4 ,54 ,3 ,2 ,1 ,8 ,8 ,116 ,60, 116 ,60
1R.mp4 ,54 ,4 ,2 ,1 ,8 ,8 ,124 ,60, 124 ,60
1R.mp4 ,54 ,4 ,2 ,-1 ,16 ,16 ,136 ,56, 136 ,56
1R.mp4 ,54 ,4 ,2 ,1 ,16 ,16 ,136 ,56, 136 ,56
1R.mp4 ,54 ,4 ,2 ,-1 ,16 ,16 ,152 ,56, 152 ,56
1R.mp4 ,54 ,4 ,2 ,1 ,16 ,16 ,152 ,56, 152 ,56
1R.mp4 ,54 ,1 ,3 ,-1 ,16 ,16 ,8 ,72, 8 ,72
1R.mp4 ,54 ,1 ,3 ,1 ,16 ,16 ,8 ,72, 8 ,72
1R.mp4 ,54 ,1 ,3 ,-1 ,16 ,16 ,24 ,72, 24 ,72
1R.mp4 ,54 ,1 ,3 ,1 ,16 ,16 ,24 ,72, 24 ,72
1R.mp4 ,54 ,1 ,3 ,-1 ,16 ,16 ,40 ,72, 40 ,72
1R.mp4 ,54 ,1 ,3 ,1 ,16 ,16 ,40 ,72, 40 ,72
1R.mp4 ,54 ,2 ,3 ,-1 ,16 ,16 ,56 ,72, 56 ,72
1R.mp4 ,54 ,2 ,3 ,1 ,16 ,16 ,56 ,72, 56 ,72
1R.mp4 ,54 ,2 ,3 ,-1 ,16 ,16 ,72 ,72, 72 ,72
1R.mp4 ,54 ,2 ,3 ,1 ,16 ,16 ,72 ,72, 72 ,72
1R.mp4 ,54 ,3 ,3 ,1 ,16 ,16 ,88 ,72, 88 ,72
1R.mp4 ,54 ,3 ,3 ,-1 ,16 ,16 ,104 ,72, 104 ,72
1R.mp4 ,54 ,3 ,3 ,1 ,16 ,16 ,104 ,72, 104 ,72
1R.mp4 ,54 ,3 ,3 ,1 ,16 ,16 ,120 ,72, 120 ,72
1R.mp4 ,54 ,4 ,3 ,-1 ,16 ,16 ,136 ,72, 136 ,72
1R.mp4 ,54 ,4 ,3 ,1 ,16 ,16 ,136 ,72, 136 ,72
1R.mp4 ,54 ,4 ,3 ,-1 ,16 ,16 ,152 ,72, 152 ,72
1R.mp4 ,54 ,4 ,3 ,1 ,16 ,16 ,152 ,72, 152 ,72
1R.mp4 ,54 ,1 ,3 ,-1 ,16 ,16 ,8 ,88, 8 ,88
1R.mp4 ,54 ,1 ,3 ,1 ,16 ,16 ,8 ,88, 8 ,88
1R.mp4 ,54 ,1 ,3 ,-1 ,16 ,16 ,24 ,88, 24 ,88
1R.mp4 ,54 ,1 ,3 ,1 ,16 ,16 ,24 ,88, 24 ,88
1R.mp4 ,54 ,1 ,3 ,-1 ,16 ,16 ,40 ,88, 40 ,88
1R.mp4 ,54 ,1 ,3 ,1 ,16 ,16 ,40 ,88, 40 ,88
1R.mp4 ,54 ,2 ,3 ,-1 ,16 ,16 ,56 ,88, 56 ,88
1R.mp4 ,54 ,2 ,3 ,1 ,16 ,16 ,56 ,88, 56 ,88
1R.mp4 ,54 ,2 ,3 ,-1 ,16 ,16 ,72 ,88, 72 ,88
1R.mp4 ,54 ,2 ,3 ,1 ,16 ,16 ,72 ,88, 72 ,88
1R.mp4 ,54 ,3 ,3 ,1 ,16 ,16 ,88 ,88, 88 ,88
1R.mp4 ,54 ,3 ,3 ,-1 ,16 ,16 ,104 ,88, 104 ,88
1R.mp4 ,54 ,3 ,3 ,1 ,16 ,16 ,104 ,88, 104 ,88
1R.mp4 ,54 ,3 ,3 ,-1 ,16 ,16 ,120 ,88, 120 ,88
1R.mp4 ,54 ,3 ,3 ,1 ,16 ,16 ,120 ,88, 120 ,88
1R.mp4 ,54 ,4 ,3 ,-1 ,16 ,16 ,136 ,88, 136 ,88
1R.mp4 ,54 ,4 ,3 ,1 ,16 ,16 ,136 ,88, 136 ,88
1R.mp4 ,54 ,4 ,3 ,-1 ,16 ,16 ,152 ,88, 152 ,88
1R.mp4 ,54 ,4 ,3 ,1 ,16 ,16 ,152 ,88, 152 ,88
1R.mp4 ,54 ,1 ,4 ,1 ,16 ,16 ,8 ,104, 8 ,104
1R.mp4 ,54 ,1 ,4 ,-1 ,16 ,16 ,24 ,104, 24 ,104
1R.mp4 ,54 ,1 ,4 ,1 ,16 ,16 ,24 ,104, 24 ,104
1R.mp4 ,54 ,1 ,4 ,-1 ,16 ,16 ,40 ,104, 40 ,104
1R.mp4 ,54 ,1 ,4 ,1 ,16 ,16 ,40 ,104, 40 ,104
1R.mp4 ,54 ,2 ,4 ,-1 ,16 ,16 ,56 ,104, 56 ,104
1R.mp4 ,54 ,2 ,4 ,1 ,16 ,16 ,56 ,104, 56 ,104
1R.mp4 ,54 ,2 ,4 ,-1 ,16 ,16 ,72 ,104, 72 ,104
1R.mp4 ,54 ,2 ,4 ,1 ,16 ,16 ,72 ,104, 72 ,104
1R.mp4 ,54 ,3 ,4 ,-1 ,16 ,16 ,88 ,104, 88 ,104
1R.mp4 ,54 ,3 ,4 ,1 ,16 ,16 ,88 ,104, 88 ,104
1R.mp4 ,54 ,3 ,4 ,-1 ,16 ,16 ,104 ,104, 104 ,104
1R.mp4 ,54 ,3 ,4 ,1 ,16 ,16 ,104 ,104, 104 ,104
1R.mp4 ,54 ,3 ,4 ,-1 ,16 ,16 ,120 ,104, 120 ,104
1R.mp4 ,54 ,3 ,4 ,1 ,16 ,16 ,120 ,104, 120 ,104
1R.mp4 ,54 ,4 ,4 ,-1 ,16 ,16 ,136 ,104, 136 ,104
1R.mp4 ,54 ,4 ,4 ,1 ,16 ,16 ,136 ,104, 136 ,104
1R.mp4 ,54 ,4 ,4 ,-1 ,16 ,16 ,152 ,104, 152 ,104
1R.mp4 ,54 ,4 ,4 ,1 ,16 ,16 ,152 ,104, 152 ,104
1R.mp4 ,54 ,1 ,4 ,-1 ,16 ,16 ,8 ,120, 8 ,120
1R.mp4 ,54 ,1 ,4 ,1 ,16 ,16 ,8 ,120, 8 ,120
1R.mp4 ,54 ,1 ,4 ,-1 ,16 ,16 ,24 ,120, 24 ,120
1R.mp4 ,54 ,1 ,4 ,1 ,16 ,16 ,24 ,120, 24 ,120
1R.mp4 ,54 ,1 ,4 ,-1 ,16 ,16 ,40 ,120, 40 ,120
1R.mp4 ,54 ,1 ,4 ,1 ,16 ,16 ,40 ,120, 40 ,120
1R.mp4 ,54 ,2 ,4 ,-1 ,16 ,16 ,56 ,120, 56 ,120
1R.mp4 ,54 ,2 ,4 ,1 ,16 ,16 ,56 ,120, 56 ,120
1R.mp4 ,54 ,2 ,4 ,-1 ,16 ,16 ,72 ,120, 72 ,120
1R.mp4 ,54 ,2 ,4 ,1 ,16 ,16 ,72 ,120, 72 ,120
1R.mp4 ,54 ,3 ,4 ,-1 ,16 ,16 ,88 ,120, 88 ,120
1R.mp4 ,54 ,3 ,4 ,1 ,16 ,16 ,88 ,120, 88 ,120
1R.mp4 ,54 ,3 ,4 ,-1 ,16 ,16 ,104 ,120, 104 ,120
1R.mp4 ,54 ,3 ,4 ,1 ,16 ,16 ,104 ,120, 104 ,120
1R.mp4 ,54 ,3 ,4 ,1 ,16 ,16 ,120 ,120, 120 ,120
1R.mp4 ,54 ,4 ,4 ,-1 ,16 ,16 ,136 ,120, 136 ,120
1R.mp4 ,54 ,4 ,4 ,1 ,16 ,16 ,136 ,120, 136 ,120
1R.mp4 ,54 ,4 ,4 ,-1 ,16 ,16 ,152 ,120, 152 ,120
1R.mp4 ,54 ,4 ,4 ,1 ,16 ,16 ,152 ,120, 152 ,120
1R.mp4 ,55 ,1 ,1 ,-1 ,16 ,16 ,8 ,8, 8 ,8
1R.mp4 ,55 ,1 ,1 ,-1 ,16 ,16 ,24 ,8, 24 ,8
1R.mp4 ,55 ,1 ,1 ,-1 ,16 ,16 ,40 ,8, 40 ,8
1R.mp4 ,55 ,2 ,1 ,-1 ,16 ,16 ,56 ,8, 56 ,8
1R.mp4 ,55 ,2 ,1 ,-1 ,16 ,16 ,72 ,8, 72 ,8
1R.mp4 ,55 ,3 ,1 ,-1 ,16 ,16 ,88 ,8, 88 ,8
1R.mp4 ,55 ,3 ,1 ,-1 ,16 ,16 ,104 ,8, 104 ,8
1R.mp4 ,55 ,3 ,1 ,-1 ,16 ,16 ,120 ,8, 120 ,8
1R.mp4 ,55 ,4 ,1 ,-1 ,16 ,16 ,136 ,8, 136 ,8
1R.mp4 ,55 ,4 ,1 ,-1 ,16 ,16 ,152 ,8, 152 ,8
1R.mp4 ,55 ,1 ,1 ,-1 ,16 ,16 ,8 ,24, 8 ,24
1R.mp4 ,55 ,1 ,1 ,-1 ,16 ,16 ,24 ,24, 24 ,24
1R.mp4 ,55 ,1 ,1 ,-1 ,16 ,16 ,40 ,24, 40 ,24
1R.mp4 ,55 ,2 ,1 ,-1 ,16 ,16 ,56 ,24, 56 ,24
1R.mp4 ,55 ,2 ,1 ,-1 ,16 ,16 ,72 ,24, 72 ,24
1R.mp4 ,55 ,3 ,1 ,-1 ,16 ,16 ,88 ,24, 88 ,24
1R.mp4 ,55 ,3 ,1 ,-1 ,16 ,16 ,104 ,24, 104 ,24
1R.mp4 ,55 ,3 ,1 ,-1 ,16 ,16 ,120 ,24, 120 ,24
1R.mp4 ,55 ,4 ,1 ,-1 ,16 ,16 ,136 ,24, 136 ,24
1R.mp4 ,55 ,4 ,1 ,-1 ,16 ,16 ,152 ,24, 152 ,24
1R.mp4 ,55 ,1 ,2 ,-1 ,16 ,16 ,8 ,40, 8 ,40
1R.mp4 ,55 ,1 ,2 ,-1 ,16 ,16 ,24 ,40, 24 ,40
1R.mp4 ,55 ,1 ,2 ,-1 ,16 ,16 ,40 ,40, 40 ,40
1R.mp4 ,55 ,2 ,2 ,-1 ,16 ,16 ,56 ,40, 56 ,40
1R.mp4 ,55 ,2 ,2 ,-1 ,16 ,8 ,72 ,36, 72 ,36
1R.mp4 ,55 ,2 ,2 ,-1 ,16 ,8 ,73 ,44, 72 ,44
1R.mp4 ,55 ,3 ,2 ,-1 ,8 ,8 ,84 ,36, 84 ,36
1R.mp4 ,55 ,3 ,2 ,-1 ,8 ,8 ,92 ,36, 92 ,36
1R.mp4 ,55 ,3 ,2 ,-1 ,8 ,8 ,84 ,45, 84 ,44
1R.mp4 ,55 ,3 ,2 ,-1 ,8 ,8 ,92 ,44, 92 ,44
1R.mp4 ,55 ,3 ,2 ,-1 ,8 ,8 ,100 ,36, 100 ,36
1R.mp4 ,55 ,3 ,2 ,-1 ,8 ,8 ,108 ,36, 108 ,36
1R.mp4 ,55 ,3 ,2 ,-1 ,8 ,8 ,100 ,44, 100 ,44
1R.mp4 ,55 ,3 ,2 ,-1 ,8 ,8 ,108 ,44, 108 ,44
1R.mp4 ,55 ,3 ,2 ,-1 ,8 ,8 ,116 ,36, 116 ,36
1R.mp4 ,55 ,4 ,2 ,-1 ,8 ,8 ,124 ,36, 124 ,36
1R.mp4 ,55 ,3 ,2 ,-1 ,8 ,8 ,114 ,44, 116 ,44
1R.mp4 ,55 ,4 ,2 ,-1 ,8 ,8 ,124 ,44, 124 ,44
1R.mp4 ,55 ,4 ,2 ,-1 ,16 ,16 ,136 ,40, 136 ,40
1R.mp4 ,55 ,4 ,2 ,-1 ,16 ,16 ,152 ,40, 152 ,40
1R.mp4 ,55 ,1 ,2 ,-1 ,16 ,16 ,8 ,56, 8 ,56
1R.mp4 ,55 ,1 ,2 ,-1 ,16 ,16 ,24 ,56, 24 ,56
1R.mp4 ,55 ,1 ,2 ,-1 ,16 ,16 ,40 ,56, 40 ,56
1R.mp4 ,55 ,2 ,2 ,-1 ,16 ,16 ,56 ,56, 56 ,56
