4 10
Video,Frame,Cell,Histogram
4,50,15,0#0#0#0#776#424#0#0#0#0#
4,50,16,0#0#0#1#726#473#0#0#0#0#
4,51,1,0#0#1#2#10#1145#41#1#0#0#
4,51,2,0#29#121#56#50#904#40#0#0#0#
4,51,3,0#0#0#0#8#1146#45#1#0#0#
4,51,4,0#0#0#0#3#1150#47#0#0#0#
4,51,5,0#15#49#21#28#1003#81#3#0#0#
4,51,6,0#178#265#19#38#649#51#0#0#0#
4,51,7,0#0#0#0#3#1029#168#0#0#0#
4,51,8,0#0#0#0#10#970#220#0#0#0#
4,51,9,0#124#62#37#211#741#25#0#0#0#
4,51,10,0#242#36#19#201#665#37#0#0#0#
4,51,11,0#0#0#0#181#932#87#0#0#0#
4,51,12,0#0#0#0#55#1034#111#0#0#0#
4,51,13,0#0#17#29#938#216#0#0#0#0#
4,51,14,0#24#51#24#977#124#0#0#0#0#
4,51,15,0#0#0#0#774#426#0#0#0#0#
4,51,16,0#0#0#1#728#471#0#0#0#0#
4,52,1,0#2#16#13#29#1098#41#1#0#0#
4,52,2,0#27#102#43#37#951#40#0#0#0#
4,52,3,0#0#0#0#9#1143#48#0#0#0#
4,52,4,0#0#0#0#5#1145#50#0#0#0#
4,52,5,0#65#82#24#28#917#80#3#1#0#
4,52,6,0#117#245#10#36#740#52#0#0#0#
4,52,7,0#0#0#0#4#1019#177#0#0#0#
4,52,8,0#0#0#0#13#973#214#0#0#0#
4,52,9,0#165#51#36#204#724#20#0#0#0#
4,52,10,0#217#33#20#191#691#48#0#0#0#
4,52,11,0#0#0#0#181#928#91#0#0#0#
4,52,12,0#0#0#0#53#1029#118#0#0#0#
4,52,13,0#2#21#35#935#207#0#0#0#0#
4,52,14,0#22#44#30#962#142#0#0#0#0#
4,52,15,0#0#0#0#755#445#0#0#0#0#
4,52,16,0#0#0#0#738#460#2#0#0#0#
4,53,1,0#10#53#20#40#1036#40#1#0#0#
4,53,2,0#16#69#34#25#1015#41#0#0#0#
4,53,3,0#0#0#0#11#1141#48#0#0#0#
4,53,4,0#0#0#0#5#1145#50#0#0#0#
4,53,5,0#134#103#21#35#830#74#3#0#0#
4,53,6,0#65#193#18#33#821#70#0#0#0#
4,53,7,0#0#0#0#5#1022#173#0#0#0#
4,53,8,0#0#0#0#13#973#214#0#0#0#
4,53,9,0#194#46#28#215#697#20#0#0#0#
4,53,10,0#199#36#17#196#701#51#0#0#0#
4,53,11,0#0#0#0#179#927#94#0#0#0#
4,53,12,0#0#0#0#54#1029#117#0#0#0#
4,53,13,0#12#28#28#929#203#0#0#0#0#
4,53,14,0#21#41#29#950#159#0#0#0#0#
4,53,15,0#0#0#0#751#449#0#0#0#0#
4,53,16,0#0#0#0#737#461#2#0#0#0#
4,54,1,0#19#94#30#44#972#40#1#0#0#
4,54,2,0#5#31#26#21#1076#41#0#0#0#
4,54,3,0#0#0#0#10#1142#48#0#0#0#
4,54,4,0#0#0#0#4#1146#50#0#0#0#
4,54,5,0#144#185#24#27#753#63#4#0#0#
4,54,6,0#12#137#24#32#919#76#0#0#0#
4,54,7,0#0#0#0#4#1008#188#0#0#0#
4,54,8,0#0#0#0#14#969#216#1#0#0#
4,54,9,0#223#41#31#224#660#21#0#0#0#
4,54,10,0#155#43#21#186#733#62#0#0#0#
4,54,11,0#0#0#0#176#924#100#0#0#0#
4,54,12,0#0#0#0#48#1035#117#0#0#0#
4,54,13,0#20#25#31#919#205#0#0#0#0#
4,54,14,0#18#27#29#966#160#0#0#0#0#
4,54,15,0#0#0#0#730#470#0#0#0#0#
4,54,16,0#0#0#0#721#477#2#0#0#0#
4,55,1,0#26#125#42#43#923#41#0#0#0#
4,55,2,0#0#7#10#9#1134#40#0#0#0#
4,55,3,0#0#0#0#9#1145#46#0#0#0#
4,55,4,0#0#0#0#4#1146#50#0#0#0#
4,55,5,0#147#262#22#28#687#52#2#0#0#
4,55,6,0#0#45#18#21#1033#83#0#0#0#
4,55,7,0#0#0#0#4#1013#183#0#0#0#
4,55,8,0#0#0#0#14#968#217#1#0#0#
4,55,9,0#288#39#24#242#592#15#0#0#0#
4,55,10,0#100#41#14#182#796#67#0#0#0#
4,55,11,0#0#0#0#182#921#97#0#0#0#
4,55,12,0#0#0#0#49#1034#117#0#0#0#
4,55,13,0#23#23#29#923#202#0#0#0#0#
4,55,14,0#12#15#22#972#179#0#0#0#0#
4,55,15,0#0#0#0#726#474#0#0#0#0#
4,55,16,0#0#0#0#712#485#3#0#0#0#
4,56,1,0#33#123#60#50#894#40#0#0#0#
4,56,2,0#0#0#0#3#1155#42#0#0#0#
4,56,3,0#0#0#0#9#1145#46#0#0#0#
4,56,4,0#0#0#0#3#1146#51#0#0#0#
4,56,5,0#152#261#32#46#655#54#0#0#0#
4,56,6,0#0#0#0#6#1108#86#0#0#0#
4,56,7,0#0#0#0#4#1012#184#0#0#0#
4,56,8,0#0#0#0#10#968#221#1#0#0#
4,56,9,0#282#39#30#243#591#15#0#0#0#
4,56,10,0#71#26#17#174#841#71#0#0#0#
4,56,11,0#0#0#0#177#929#94#0#0#0#
4,56,12,0#0#0#0#46#1028#126#0#0#0#
4,56,13,0#24#20#30#922#204#0#0#0#0#
4,56,14,0#3#10#13#987#187#0#0#0#0#
4,56,15,0#0#0#0#730#470#0#0#0#0#
4,56,16,0#0#0#0#703#494#3#0#0#0#
4,57,1,0#30#127#67#55#881#40#0#0#0#
4,57,2,0#0#0#0#3#1153#44#0#0#0#
4,57,3,0#0#0#0#9#1145#45#1#0#0#
4,57,4,0#0#0#0#3#1146#51#0#0#0#
4,57,5,0#120#272#21#50#690#47#0#0#0#
4,57,6,0#0#0#0#4#1114#82#0#0#0#
4,57,7,0#0#0#0#4#1016#180#0#0#0#
4,57,8,0#0#0#0#11#969#219#1#0#0#
4,57,9,0#248#55#30#237#604#26#0#0#0#
4,57,10,0#30#25#15#192#870#68#0#0#0#
4,57,11,0#0#0#0#182#925#93#0#0#0#
4,57,12,0#0#0#0#51#1025#124#0#0#0#
4,57,13,0#23#24#28#937#188#0#0#0#0#
4,57,14,0#0#8#12#969#211#0#0#0#0#
4,57,15,0#0#0#0#737#463#0#0#0#0#
4,57,16,0#0#0#0#710#488#2#0#0#0#
4,58,1,0#29#135#64#56#876#40#0#0#0#
4,58,2,0#0#0#0#3#1153#44#0#0#0#
4,58,3,0#0#0#0#7#1148#45#0#0#0#
4,58,4,0#0#0#0#3#1147#50#0#0#0#
4,58,5,0#103#279#32#32#706#48#0#0#0#
4,58,6,0#0#0#0#2#1114#84#0#0#0#
4,58,7,0#0#0#0#2#1021#177#0#0#0#
4,58,8,0#0#0#0#14#965#221#0#0#0#
4,58,9,0#275#60#42#189#610#24#0#0#0#
4,58,10,0#0#3#7#214#901#75#0#0#0#
4,58,11,0#0#0#0#167#943#90#0#0#0#
4,58,12,0#0#0#0#43#1034#123#0#0#0#
4,58,13,0#25#33#51#898#193#0#0#0#0#
4,58,14,0#0#0#0#984#216#0#0#0#0#
4,58,15,0#0#0#0#733#467#0#0#0#0#
4,58,16,0#0#0#0#700#497#3#0#0#0#
4,59,1,0#33#135#59#62#871#40#0#0#0#
4,59,2,0#0#0#0#4#1152#44#0#0#0#
4,59,3,0#0#0#0#7#1148#45#0#0#0#
4,59,4,0#0#0#0#4#1148#48#0#0#0#
4,59,5,0#86#281#36#35#711#51#0#0#0#
4,59,6,0#0#0#0#4#1116#80#0#0#0#
4,59,7,0#0#0#0#1#1026#173#0#0#0#
4,59,8,0#0#0#0#16#969#215#0#0#0#
4,59,9,0#277#74#36#205#588#20#0#0#0#
4,59,10,0#0#0#0#207#919#74#0#0#0#
4,59,11,0#0#0#0#170#943#87#0#0#0#
4,59,12,0#0#0#0#55#1023#122#0#0#0#
4,59,13,0#27#35#41#909#188#0#0#0#0#
4,59,14,0#0#0#0#974#226#0#0#0#0#
4,59,15,0#0#0#0#735#465#0#0#0#0#
4,59,16,0#0#0#0#712#485#3#0#0#0#
4,60,1,0#33#134#66#71#856#40#0#0#0#
4,60,2,0#0#0#0#3#1154#43#0#0#0#
4,60,3,0#0#0#0#9#1147#44#0#0#0#
4,60,4,0#0#0#0#2#1149#49#0#0#0#
4,60,5,0#95#299#30#42#712#22#0#0#0#
4,60,6,0#0#0#0#4#1119#77#0#0#0#
4,60,7,0#0#0#0#3#1035#162#0#0#0#
4,60,8,0#0#0#0#15#965#220#0#0#0#
4,60,9,0#285#89#38#252#521#15#0#0#0#
4,60,10,0#0#0#0#180#950#70#0#0#0#
4,60,11,0#0#0#0#154#954#92#0#0#0#
4,60,12,0#0#0#0#43#1049#108#0#0#0#
4,60,13,0#9#48#27#930#186#0#0#0#0#
4,60,14,0#0#0#0#977#223#0#0#0#0#
4,60,15,0#0#0#0#730#470#0#0#0#0#
4,60,16,0#0#0#0#712#485#3#0#0#0#
4,61,1,0#31#140#61#62#866#40#0#0#0#
4,61,2,0#0#0#0#4#1154#42#0#0#0#
4,61,3,0#0#0#0#8#1149#43#0#0#0#
4,61,4,0#0#0#0#3#1150#47#0#0#0#
4,61,5,0#137#272#40#45#677#29#0#0#0#
4,61,6,0#0#0#0#5#1123#72#0#0#0#
4,61,7,0#0#0#0#5#1043#152#0#0#0#
4,61,8,0#0#0#0#17#980#203#0#0#0#
4,61,9,0#324#98#51#240#466#21#0#0#0#
4,61,10,0#0#0#0#177#959#64#0#0#0#
4,61,11,0#0#0#0#160#953#87#0#0#0#
4,61,12,0#0#0#0#48#1047#105#0#0#0#
4,61,13,0#21#74#45#901#159#0#0#0#0#
4,61,14,0#0#0#0#985#215#0#0#0#0#
4,61,15,0#0#0#1#747#452#0#0#0#0#
4,61,16,0#0#0#1#724#475#0#0#0#0#
4,62,1,0#37#133#56#75#859#40#0#0#0#
4,62,2,0#0#0#0#4#1154#42#0#0#0#
4,62,3,0#0#0#0#6#1152#42#0#0#0#
4,62,4,0#0#0#0#4#1153#43#0#0#0#
4,62,5,0#186#221#52#39#670#32#0#0#0#
4,62,6,0#0#0#0#4#1119#77#0#0#0#
4,62,7,0#0#0#0#5#1050#145#0#0#0#
4,62,8,0#0#0#0#17#987#196#0#0#0#
4,62,9,0#331#100#53#251#450#15#0#0#0#
4,62,10,0#0#0#0#195#952#53#0#0#0#
4,62,11,0#0#0#0#162#962#76#0#0#0#
4,62,12,0#0#0#0#52#1056#92#0#0#0#
4,62,13,0#27#65#49#894#165#0#0#0#0#
4,62,14,0#0#0#0#967#233#0#0#0#0#
4,62,15,0#0#0#1#742#457#0#0#0#0#
4,62,16,0#0#0#1#734#465#0#0#0#0#
4,63,1,0#35#135#62#64#864#40#0#0#0#
4,63,2,0#0#0#0#4#1154#42#0#0#0#
4,63,3,0#0#0#0#6#1152#42#0#0#0#
4,63,4,0#0#0#0#5#1151#44#0#0#0#
4,63,5,0#194#229#47#38#665#27#0#0#0#
4,63,6,0#0#0#0#4#1119#77#0#0#0#
4,63,7,0#0#0#0#6#1050#144#0#0#0#
4,63,8,0#0#0#0#17#997#186#0#0#0#
4,63,9,0#319#75#36#281#475#14#0#0#0#
4,63,10,0#0#0#0#195#952#53#0#0#0#
4,63,11,0#0#0#0#180#951#69#0#0#0#
4,63,12,0#0#0#1#55#1058#86#0#0#0#
4,63,13,0#23#36#36#944#161#0#0#0#0#
4,63,14,0#0#0#0#966#234#0#0#0#0#
4,63,15,0#0#0#0#756#444#0#0#0#0#
4,63,16,0#0#0#1#770#429#0#0#0#0#
4,64,1,0#32#133#62#67#866#40#0#0#0#
4,64,2,0#0#0#0#4#1155#41#0#0#0#
4,64,3,0#0#0#0#6#1152#42#0#0#0#
4,64,4,0#0#0#0#4#1154#42#0#0#0#
4,64,5,0#184#226#43#37#677#33#0#0#0#
4,64,6,0#0#0#0#3#1126#71#0#0#0#
4,64,7,0#0#0#0#6#1067#127#0#0#0#
4,64,8,0#0#0#0#18#996#186#0#0#0#
4,64,9,0#264#57#32#296#541#10#0#0#0#
4,64,10,0#0#0#0#183#963#54#0#0#0#
4,64,11,0#0#0#0#155#975#70#0#0#0#
4,64,12,0#0#0#1#49#1057#93#0#0#0#
4,64,13,0#22#26#26#969#157#0#0#0#0#
4,64,14,0#0#0#0#958#242#0#0#0#0#
4,64,15,0#0#0#0#740#460#0#0#0#0#
4,64,16,0#0#0#1#752#447#0#0#0#0#
4,65,1,0#39#123#56#67#875#40#0#0#0#
4,65,2,0#0#0#0#8#1150#42#0#0#0#
4,65,3,0#0#0#0#8#1150#42#0#0#0#
4,65,4,0#0#0#0#4#1152#43#1#0#0#
4,65,5,0#198#223#22#31#692#34#0#0#0#
4,65,6,0#0#0#0#9#1119#72#0#0#0#
4,65,7,0#0#0#0#7#1081#112#0#0#0#
4,65,8,0#0#0#0#22#1008#170#0#0#0#
4,65,9,0#226#49#22#297#596#10#0#0#0#
4,65,10,0#0#0#0#194#955#51#0#0#0#
4,65,11,0#0#0#0#178#963#59#0#0#0#
4,65,12,0#0#0#1#64#1042#93#0#0#0#
4,65,13,0#23#26#24#972#155#0#0#0#0#
4,65,14,0#0#0#0#965#235#0#0#0#0#
4,65,15,0#0#0#0#755#445#0#0#0#0#
4,65,16,0#0#0#1#765#433#1#0#0#0#
4,66,1,0#32#122#52#61#893#40#0#0#0#
4,66,2,0#0#0#0#7#1151#42#0#0#0#
4,66,3,0#0#0#0#8#1151#41#0#0#0#
4,66,4,0#0#0#0#4#1152#43#1#0#0#
4,66,5,0#164#228#20#23#737#28#0#0#0#
4,66,6,0#0#0#0#6#1123#71#0#0#0#
4,66,7,0#0#0#0#7#1068#125#0#0#0#
4,66,8,0#0#0#0#24#1005#171#0#0#0#
4,66,9,0#184#53#29#293#631#10#0#0#0#
4,66,10,0#0#0#0#182#969#49#0#0#0#
4,66,11,0#0#0#0#169#971#60#0#0#0#
4,66,12,0#0#0#1#57#1047#95#0#0#0#
4,66,13,0#18#26#25#977#154#0#0#0#0#
4,66,14,0#0#0#0#971#229#0#0#0#0#
4,66,15,0#0#0#0#745#455#0#0#0#0#
4,66,16,0#0#0#0#754#446#0#0#0#0#
4,67,1,0#25#104#31#41#959#40#0#0#0#
4,67,2,0#0#0#0#8#1150#42#0#0#0#
4,67,3,0#0#0#0#8#1151#41#0#0#0#
4,67,4,0#0#0#0#4#1152#43#1#0#0#
4,67,5,0#146#148#13#31#833#29#0#0#0#
4,67,6,0#0#0#0#7#1134#59#0#0#0#
4,67,7,0#0#0#0#7#1071#122#0#0#0#
4,67,8,0#0#0#0#24#1006#170#0#0#0#
4,67,9,0#171#51#24#303#640#11#0#0#0#
4,67,10,0#0#0#0#193#962#45#0#0#0#
4,67,11,0#0#0#0#176#961#63#0#0#0#
4,67,12,0#0#0#1#60#1047#92#0#0#0#
4,67,13,0#16#19#19#1003#143#0#0#0#0#
4,67,14,0#0#0#0#979#221#0#0#0#0#
4,67,15,0#0#0#0#758#442#0#0#0#0#
4,67,16,0#0#0#0#766#434#0#0#0#0#
4,68,1,0#9#62#31#32#1026#40#0#0#0#
4,68,2,0#0#0#0#8#1151#41#0#0#0#
4,68,3,0#0#0#0#8#1150#42#0#0#0#
4,68,4,0#0#0#0#4#1153#43#0#0#0#
4,68,5,0#70#118#17#26#950#19#0#0#0#
4,68,6,0#0#0#0#3#1149#48#0#0#0#
4,68,7,0#0#0#0#7#1074#119#0#0#0#
4,68,8,0#0#0#0#27#1008#165#0#0#0#
4,68,9,0#158#56#28#295#650#13#0#0#0#
4,68,10,0#0#0#0#207#951#42#0#0#0#
4,68,11,0#0#0#0#200#940#60#0#0#0#
4,68,12,0#0#0#1#57#1060#82#0#0#0#
4,68,13,0#4#17#24#1003#152#0#0#0#0#
4,68,14,0#0#0#0#989#211#0#0#0#0#
4,68,15,0#0#0#0#805#395#0#0#0#0#
4,68,16,0#0#0#0#806#394#0#0#0#0#
4,69,1,0#0#22#20#33#1085#40#0#0#0#
4,69,2,0#0#0#0#14#1145#41#0#0#0#
4,69,3,0#0#0#0#12#1147#41#0#0#0#
4,69,4,0#0#0#0#2#1155#43#0#0#0#
4,69,5,0#6#77#23#23#1054#17#0#0#0#
4,69,6,0#0#0#0#8#1140#52#0#0#0#
4,69,7,0#0#0#0#13#1084#103#0#0#0#
4,69,8,0#0#0#0#27#1008#165#0#0#0#
4,69,9,0#141#49#32#297#668#13#0#0#0#
4,69,10,0#0#0#0#214#947#39#0#0#0#
4,69,11,0#0#0#0#206#938#56#0#0#0#
4,69,12,0#0#0#1#78#1038#83#0#0#0#
4,69,13,0#4#10#15#1014#157#0#0#0#0#
4,69,14,0#0#0#0#997#203#0#0#0#0#
4,69,15,0#0#0#0#830#370#0#0#0#0#
4,69,16,0#0#0#0#823#377#0#0#0#0#
4,70,1,0#0#6#8#25#1121#40#0#0#0#
4,70,2,0#0#0#0#15#1144#41#0#0#0#
4,70,3,0#0#0#0#15#1143#42#0#0#0#
4,70,4,0#0#0#0#8#1149#43#0#0#0#
4,70,5,0#0#17#11#29#1129#14#0#0#0#
4,70,6,0#0#0#0#6#1150#44#0#0#0#
4,70,7,0#0#0#0#27#1078#95#0#0#0#
4,70,8,0#0#0#0#34#1026#140#0#0#0#
4,70,9,0#92#43#28#322#703#12#0#0#0#
4,70,10,0#0#0#0#223#948#29#0#0#0#
4,70,11,0#0#0#0#206#941#53#0#0#0#
4,70,12,0#0#0#1#75#1043#81#0#0#0#
4,70,13,0#0#5#14#1031#150#0#0#0#0#
4,70,14,0#0#0#0#1004#196#0#0#0#0#
4,70,15,0#0#0#0#837#363#0#0#0#0#
4,70,16,0#0#0#1#866#333#0#0#0#0#
4,71,1,0#0#0#0#20#1140#40#0#0#0#
4,71,2,0#0#0#0#15#1144#41#0#0#0#
4,71,3,0#0#0#0#15#1143#42#0#0#0#
4,71,4,0#0#0#0#8#1149#43#0#0#0#
4,71,5,0#0#0#0#8#1166#26#0#0#0#
4,71,6,0#0#0#0#6#1157#37#0#0#0#
4,71,7,0#0#0#0#27#1087#86#0#0#0#
4,71,8,0#0#0#0#34#1025#141#0#0#0#
4,71,9,0#68#35#21#326#735#15#0#0#0#
4,71,10,0#0#0#0#242#932#26#0#0#0#
4,71,11,0#0#0#0#230#926#44#0#0#0#
4,71,12,0#0#0#1#90#1035#74#0#0#0#
4,71,13,0#0#1#8#1043#148#0#0#0#0#
4,71,14,0#0#0#0#1016#184#0#0#0#0#
4,71,15,0#0#0#0#839#361#0#0#0#0#
4,71,16,0#0#0#1#882#317#0#0#0#0#
4,72,1,0#0#0#0#13#1147#40#0#0#0#
4,72,2,0#0#0#0#5#1155#40#0#0#0#
4,72,3,0#0#0#0#4#1155#41#0#0#0#
4,72,4,0#0#0#0#4#1155#41#0#0#0#
4,72,5,0#0#0#0#3#1175#22#0#0#0#
4,72,6,0#0#0#0#0#1176#24#0#0#0#
4,72,7,0#0#0#0#8#1135#57#0#0#0#
4,72,8,0#0#0#0#24#1048#128#0#0#0#
4,72,9,0#38#24#22#307#802#7#0#0#0#
4,72,10,0#0#0#0#216#967#17#0#0#0#
4,72,11,0#0#0#0#190#980#30#0#0#0#
4,72,12,0#0#0#0#65#1074#61#0#0#0#
4,72,13,0#0#1#10#1072#117#0#0#0#0#
4,72,14,0#0#0#0#1056#144#0#0#0#0#
4,72,15,0#0#0#0#887#313#0#0#0#0#
4,72,16,0#0#0#0#926#274#0#0#0#0#
4,73,1,0#0#0#0#20#1138#42#0#0#0#
4,73,2,0#0#0#0#18#1142#40#0#0#0#
4,73,3,0#0#0#0#7#1153#40#0#0#0#
4,73,4,0#0#0#0#4#1155#41#0#0#0#
4,73,5,0#0#0#0#9#1170#21#0#0#0#
4,73,6,0#0#0#0#3#1180#17#0#0#0#
4,73,7,0#0#0#0#13#1133#54#0#0#0#
4,73,8,0#0#0#0#45#1054#101#0#0#0#
4,73,9,0#1#6#6#341#840#6#0#0#0#
4,73,10,0#0#0#0#226#954#20#0#0#0#
4,73,11,0#0#0#0#223#944#33#0#0#0#
4,73,12,0#0#0#0#105#1023#72#0#0#0#
4,73,13,0#0#0#2#1077#121#0#0#0#0#
4,73,14,0#0#0#0#1083#117#0#0#0#0#
4,73,15,0#0#0#0#928#272#0#0#0#0#
4,73,16,0#0#0#0#940#260#0#0#0#0#
4,74,1,0#0#0#0#14#1146#40#0#0#0#
4,74,2,0#0#0#0#2#1158#40#0#0#0#
4,74,3,0#0#0#0#1#1159#40#0#0#0#
4,74,4,0#0#0#0#0#1160#40#0#0#0#
4,74,5,0#0#0#0#4#1188#8#0#0#0#
4,74,6,0#0#0#0#2#1195#3#0#0#0#
4,74,7,0#0#0#0#6#1157#37#0#0#0#
4,74,8,0#0#0#0#28#1088#84#0#0#0#
4,74,9,0#0#0#0#300#900#0#0#0#0#
4,74,10,0#0#0#0#215#979#6#0#0#0#
4,74,11,0#0#0#0#198#984#18#0#0#0#
4,74,12,0#0#0#0#63#1106#31#0#0#0#
4,74,13,0#0#0#0#1091#109#0#0#0#0#
4,74,14,0#0#0#0#1115#85#0#0#0#0#
4,74,15,0#0#0#0#966#234#0#0#0#0#
4,74,16,0#0#0#0#950#250#0#0#0#0#
4,75,1,0#0#0#0#15#1145#40#0#0#0#
4,75,2,0#0#0#0#10#1150#40#0#0#0#
4,75,3,0#0#0#0#3#1157#40#0#0#0#
4,75,4,0#0#0#0#0#1160#40#0#0#0#
4,75,5,0#0#0#0#2#1190#8#0#0#0#
4,75,6,0#0#0#0#2#1189#9#0#0#0#
4,75,7,0#0#0#0#14#1160#26#0#0#0#
4,75,8,0#0#0#0#37#1093#70#0#0#0#
4,75,9,0#0#0#0#283#917#0#0#0#0#
4,75,10,0#0#0#0#188#1005#7#0#0#0#
4,75,11,0#0#0#0#191#988#21#0#0#0#
4,75,12,0#0#0#0#74#1080#46#0#0#0#
4,75,13,0#0#0#0#1089#111#0#0#0#0#
4,75,14,0#0#0#0#1096#104#0#0#0#0#
4,75,15,0#0#0#0#959#241#0#0#0#0#
4,75,16,0#0#0#0#932#268#0#0#0#0#
5,1,1,0#0#0#0#2#1157#41#0#0#0#
5,1,2,0#0#0#0#2#1156#42#0#0#0#
5,1,3,0#2#13#14#36#1075#56#4#0#0#
5,1,4,0#0#0#0#0#1156#44#0#0#0#
5,1,5,0#0#0#0#14#1186#0#0#0#0#
5,1,6,0#25#67#20#55#1021#8#4#0#0#
5,1,7,0#204#381#54#52#497#5#6#1#0#
5,1,8,0#0#0#0#23#1172#4#1#0#0#
5,1,9,0#0#0#0#49#1034#117#0#0#0#
5,1,10,0#0#0#0#44#1034#122#0#0#0#
5,1,11,4#409#51#15#48#516#157#0#0#0#
5,1,12,0#0#0#1#18#915#266#0#0#0#
5,1,13,0#0#0#0#597#602#1#0#0#0#
5,1,14,0#0#0#1#886#313#0#0#0#0#
5,1,15,1#185#40#47#603#323#1#0#0#0#
5,1,16,0#0#0#0#447#748#5#0#0#0#
5,2,1,0#0#0#0#2#1157#41#0#0#0#
5,2,2,0#0#0#0#2#1158#40#0#0#0#
5,2,3,0#4#11#14#30#1083#53#5#0#0#
5,2,4,0#0#0#0#0#1156#44#0#0#0#
5,2,5,0#0#0#0#12#1187#1#0#0#0#
5,2,6,0#19#66#26#54#1021#14#0#0#0#
5,2,7,0#181#397#65#71#481#4#0#1#0#
5,2,8,0#0#0#0#12#1180#8#0#0#0#
5,2,9,0#0#0#0#48#1041#111#0#0#0#
5,2,10,0#0#0#0#41#1047#112#0#0#0#
5,2,11,0#414#43#18#39#523#163#0#0#0#
5,2,12,0#0#0#1#12#901#286#0#0#0#
5,2,13,0#0#0#0#577#622#1#0#0#0#
5,2,14,0#0#0#1#899#300#0#0#0#0#
5,2,15,0#186#40#48#602#323#1#0#0#0#
5,2,16,0#0#0#0#451#745#4#0#0#0#
5,3,1,0#0#0#0#2#1158#40#0#0#0#
5,3,2,0#0#0#0#2#1158#40#0#0#0#
5,3,3,0#5#10#17#34#1076#54#3#1#0#
5,3,4,0#0#0#0#0#1157#43#0#0#0#
5,3,5,0#0#0#0#11#1188#1#0#0#0#
5,3,6,0#25#64#29#40#1027#14#1#0#0#
5,3,7,0#193#393#64#67#481#2#0#0#0#
5,3,8,0#0#0#0#11#1177#8#4#0#0#
5,3,9,0#0#0#0#52#1038#110#0#0#0#
5,3,10,0#0#0#0#40#1056#104#0#0#0#
5,3,11,2#404#46#31#31#540#146#0#0#0#
5,3,12,0#0#0#1#12#904#283#0#0#0#
5,3,13,0#0#0#0#580#619#1#0#0#0#
5,3,14,0#0#0#1#911#288#0#0#0#0#
5,3,15,0#181#49#50#616#303#1#0#0#0#
5,3,16,0#0#0#0#458#739#3#0#0#0#
5,4,1,0#0#0#0#2#1158#40#0#0#0#
5,4,2,0#0#0#0#2#1158#40#0#0#0#
5,4,3,0#0#12#22#30#1077#54#5#0#0#
5,4,4,0#0#0#0#0#1157#43#0#0#0#
5,4,5,0#0#0#0#10#1189#1#0#0#0#
5,4,6,0#26#74#22#48#1011#16#3#0#0#
5,4,7,0#173#420#58#66#483#0#0#0#0#
5,4,8,0#0#0#4#18#1170#8#0#0#0#
5,4,9,0#0#0#0#45#1037#118#0#0#0#
5,4,10,0#0#0#0#35#1056#109#0#0#0#
5,4,11,0#398#60#27#26#542#147#0#0#0#
5,4,12,0#0#0#0#9#908#283#0#0#0#
5,4,13,0#0#0#0#559#640#1#0#0#0#
5,4,14,0#0#0#0#910#290#0#0#0#0#
5,4,15,1#179#56#53#603#307#1#0#0#0#
5,4,16,0#0#0#0#454#745#1#0#0#0#
5,5,1,0#0#0#0#2#1158#40#0#0#0#
5,5,2,0#0#0#0#2#1158#40#0#0#0#
5,5,3,0#1#12#13#37#1074#58#5#0#0#
5,5,4,0#0#0#0#0#1158#42#0#0#0#
5,5,5,0#0#0#0#8#1191#1#0#0#0#
5,5,6,0#24#75#21#39#1016#21#4#0#0#
5,5,7,0#203#404#50#66#476#1#0#0#0#
5,5,8,0#0#2#4#19#1169#6#0#0#0#
5,5,9,0#0#0#0#45#1040#115#0#0#0#
5,5,10,0#0#0#0#37#1060#103#0#0#0#
5,5,11,3#406#52#22#25#549#143#0#0#0#
5,5,12,0#0#0#0#10#917#273#0#0#0#
5,5,13,0#0#0#0#571#627#2#0#0#0#
5,5,14,0#0#0#1#920#279#0#0#0#0#
5,5,15,1#183#66#46#596#307#1#0#0#0#
5,5,16,0#0#0#0#460#737#3#0#0#0#
5,6,1,0#0#0#0#1#1159#40#0#0#0#
5,6,2,0#0#0#0#2#1136#61#1#0#0#
5,6,3,0#1#13#13#30#1083#53#7#0#0#
5,6,4,0#0#0#0#0#1158#42#0#0#0#
5,6,5,0#0#0#0#8#1191#1#0#0#0#
5,6,6,0#42#62#13#34#1047#1#1#0#0#
5,6,7,0#187#446#46#44#477#0#0#0#0#
5,6,8,0#0#1#3#20#1172#4#0#0#0#
5,6,9,0#0#0#0#39#1052#109#0#0#0#
5,6,10,0#0#0#0#32#1066#102#0#0#0#
5,6,11,2#394#64#24#24#549#143#0#0#0#
5,6,12,0#0#0#1#4#924#271#0#0#0#
5,6,13,0#0#0#0#580#618#2#0#0#0#
5,6,14,0#0#0#0#911#289#0#0#0#0#
5,6,15,2#184#67#57#607#282#1#0#0#0#
5,6,16,0#0#0#0#455#743#2#0#0#0#
5,7,1,0#0#0#0#1#1158#41#0#0#0#
5,7,2,0#1#5#5#9#1120#60#0#0#0#
5,7,3,0#1#14#16#24#1085#53#7#0#0#
5,7,4,0#0#0#0#6#1149#45#0#0#0#
5,7,5,0#0#0#0#9#1190#1#0#0#0#
5,7,6,0#43#52#10#22#1073#0#0#0#0#
5,7,7,0#205#424#55#50#464#2#0#0#0#
5,7,8,0#0#0#1#18#1181#0#0#0#0#
5,7,9,0#0#0#0#42#1065#93#0#0#0#
5,7,10,0#0#0#0#33#1054#113#0#0#0#
